"ID","session","channel","chLength","sci_value","quality","ROI","distance"
103,"5","S5_D5",19.0232685103235,0.968761393790417,"ok","l_tpj",18.6703680507375
103,"5","S9_D8",25.4578073659536,0.961090667110394,"ok","r_ifg",24.6561020335878
103,"5","S11_D9",19.9123456182634,0.976787845397666,"ok","r_tpj",19.685533581013
103,"6","S1_D2",28.0307185612276,0.973126789249998,"ok","l_ifg",21.5511966327136
103,"6","S5_D5",21.1545536735708,0.947594594060683,"ok","l_tpj",19.8949321866457
103,"6","S9_D8",28.5651362222713,0.956427670812995,"ok","r_ifg",25.7445063956832
103,"6","S10_D9",23.8087682776293,0.957200742277848,"ok","r_tpj",20.2547034592737
104,"1","S2_D2",31.1100084144417,0.969383338826951,"ok","l_ifg",22.3602977627347
104,"1","S5_D5",22.6631505439735,0.978013754500174,"ok","l_tpj",17.9030247626393
104,"1","S8_D7",20.0674697132719,0.764286130182857,"ok","r_ifg",22.5788121654826
104,"1","S11_D10",17.076337174432,0.975347124891013,"ok","r_tpj",26.8873445524094
104,"2","S2_D2",32.8084843392681,0.96238741101711,"ok","l_ifg",24.7943417955497
104,"2","S5_D5",18.0240358617303,0.955842160443758,"ok","l_tpj",23.5108445831673
104,"2","S9_D8",27.2781066827377,0.887932066778553,"ok","r_ifg",28.0562415860114
104,"2","S10_D9",23.3956528290355,0.817064473010754,"ok","r_tpj",27.7429326211597
104,"3","S2_D3",20.4837837725061,0.974438252806109,"ok","l_ifg",33.7068254761187
104,"3","S5_D4",20.7551618696568,0.982335624391773,"ok","l_tpj",18.3535268118323
104,"3","S8_D8",32.3854136301562,0.969508590665176,"ok","r_ifg",25.0814604002885
104,"3","S11_D10",19.5361908033734,0.824606410096207,"ok","r_tpj",26.9657730542979
104,"4","S2_D3",21.1374311812651,0.985322892986674,"ok","l_ifg",40.0594862497431
104,"4","S5_D4",22.8703417725002,0.979242611970266,"ok","l_tpj",20.2907197500021
104,"4","S8_D8",35.8359516526099,0.983142969022985,"ok","r_ifg",25.2316892513362
104,"4","S10_D10",22.8863236676312,0.922906933406339,"ok","r_tpj",26.8081054393399
104,"5","S2_D2",31.429061236943,0.97770605354249,"ok","l_ifg",27.8207278749219
104,"5","S5_D5",22.0510330039393,0.975221204759293,"ok","l_tpj",18.137622401625
104,"5","S7_D6",22.4202614266022,0.905402610605087,"ok","r_ifg",40.2418386227826
104,"5","S7_D6",22.4202614266022,0.905402610605087,"ok","r_tpj",109.710735873554
104,"6","S2_D2",31.4343036313367,0.68875589622104,"ok","l_ifg",26.3110268585805
104,"6","S5_D5",21.8730759763657,0.977620753279428,"ok","l_tpj",15.107286481118
104,"6","S7_D7",19.863286415067,0.979952891274204,"ok","r_ifg",37.6340012155293
104,"6","S11_D10",21.4579834261047,0.972529123117921,"ok","r_tpj",25.5449857713463
105,"1","S3_D3",21.1722135338015,0.96464158562144,"ok","l_ifg",36.1759875355355
105,"1","S5_D4",20.8911503015655,0.982359692980413,"ok","l_tpj",24.7254130976154
105,"1","S8_D6",21.8281084773389,0.987888169541604,"ok","r_ifg",29.9897772093517
105,"1","S10_D10",23.3304660175128,0.921286448964994,"ok","r_tpj",30.2450567282511
105,"2","S2_D2",29.797690921448,0.982996982574803,"ok","l_ifg",21.3643754495991
105,"2","S5_D4",17.3324297473976,0.953648741867136,"ok","l_tpj",28.5011136566684
105,"2","S8_D8",30.2420733351201,0.955508046488121,"ok","r_ifg",19.8372049355177
105,"2","S11_D9",20.4259230210325,0.959501153134586,"ok","r_tpj",22.5628122185508
105,"3","S2_D2",31.5839312223266,0.98439453508399,"ok","l_ifg",21.0685888679338
105,"3","S5_D5",22.3374087416261,0.959830191702387,"ok","l_tpj",15.9814673290321
105,"3","S8_D6",20.4156177348888,0.713316656750012,"ok","r_ifg",39.2667866593498
105,"3","S11_D10",19.9652672577613,0.973990932920941,"ok","r_tpj",32.5055732816785
105,"4","S2_D3",20.3222670694215,0.783327454546624,"ok","l_ifg",33.345475422923
105,"4","S5_D5",20.2416683800459,0.971389360286627,"ok","l_tpj",16.5820111310298
105,"4","S8_D8",32.2316504385292,0.976130270552345,"ok","r_ifg",19.2690215509907
105,"4","S11_D10",19.8748133765952,0.955019906587396,"ok","r_tpj",23.6442541473788
105,"5","S2_D2",31.9460297158861,0.98522246992922,"ok","l_ifg",19.3747629511391
105,"5","S5_D5",23.5519885179725,0.952550711190877,"ok","l_tpj",16.5604455960378
105,"5","S8_D6",21.7828921120076,0.767121011751516,"ok","r_ifg",28.1028668918059
105,"5","S11_D10",22.5161646433641,0.939384895779387,"ok","r_tpj",19.7281505108491
105,"6","S2_D3",21.3991215079571,0.715279838316302,"ok","l_ifg",34.7644405336039
105,"6","S6_D4",22.2495581903501,0.990276187186087,"ok","l_tpj",34.1655771707203
105,"6","S8_D8",32.954901651219,0.993319865821101,"ok","r_ifg",21.4255070523796
105,"6","S11_D9",20.5851698376326,0.822343613336974,"ok","r_tpj",20.3358991754862
106,"1","S2_D2",30.5642955750687,0.85179111046772,"ok","l_ifg",27.4992414659555
106,"1","S5_D5",21.7252378978445,0.950577186523244,"ok","l_tpj",17.9197982094973
106,"1","S8_D8",30.0466986846543,0.988263452132604,"ok","r_ifg",23.0802890409219
106,"1","S8_D8",30.0466986846543,0.988263452132604,"ok","r_tpj",84.5263365357365
106,"2","S2_D2",29.4683668551425,0.971665890068417,"ok","l_ifg",21.9552925443503
106,"2","S5_D4",20.0586933449867,0.788522285180415,"ok","l_tpj",31.0391336125231
106,"2","S8_D8",31.8473213891221,0.953822905318685,"ok","r_ifg",22.0839604633435
106,"2","S8_D8",31.8473213891221,0.953822905318685,"ok","r_tpj",86.4065829823347
106,"3","S2_D2",31.6259201234808,0.966713983490967,"ok","l_ifg",23.6010506710474
106,"3","S5_D5",20.4328158197002,0.942930258563346,"ok","l_tpj",13.1795740950011
106,"3","S8_D6",17.6614634762147,0.939419877774459,"ok","r_ifg",29.0117394599558
106,"3","S7_D7",18.4485090042149,0.99386285736906,"ok","r_tpj",91.7082064170512
106,"4","S2_D2",30.7101335912771,0.961175169458599,"ok","l_ifg",26.5856836845899
106,"4","S5_D5",23.5597266721819,0.92497310424465,"ok","l_tpj",19.7787883376689
106,"4","S8_D7",20.6837774071198,0.70221413878233,"ok","r_ifg",29.0079788236279
106,"4","S8_D7",20.6837774071198,0.70221413878233,"ok","r_tpj",95.0704374602258
106,"5","S2_D3",20.9313515577483,0.611660448180146,"ok","l_ifg",30.1262574364062
106,"5","S5_D4",21.6885764539602,0.761244737671054,"ok","l_tpj",13.1504851635181
106,"5","S8_D7",20.3855064859624,0.714632789260516,"ok","r_ifg",30.3008836655231
106,"5","S8_D7",20.3855064859624,0.714632789260516,"ok","r_tpj",98.8802644277167
106,"6","S2_D3",21.5544811652608,0.755665055479905,"ok","l_ifg",31.8738176540119
106,"6","S5_D4",19.0614254992608,0.698703642838181,"ok","l_tpj",23.2212669091657
106,"6","S8_D6",17.9394878068947,0.694695477836617,"ok","r_ifg",33.3169448987657
106,"6","S8_D6",17.9394878068947,0.694695477836617,"ok","r_tpj",105.285402452341
107,"1","S3_D1",18.4528731376244,0.761396549531136,"ok","l_ifg",40.8070336143612
107,"1","S4_D5",22.5173659535703,0.964568848475357,"ok","l_tpj",16.3622043126355
107,"1","S8_D7",20.608711331967,0.816869246478874,"ok","r_ifg",36.82760878218
107,"1","S11_D9",20.1224355286223,0.955682957160848,"ok","r_tpj",26.5036093026317
107,"2","S2_D3",21.1906139302346,0.764774295636628,"ok","l_ifg",30.815341814473
107,"2","S5_D4",20.7693324286802,0.959147648873709,"ok","l_tpj",29.175180363502
107,"2","S7_D7",21.1697129977574,0.680415597428908,"ok","r_ifg",36.8387873046757
107,"2","S10_D10",22.2239961647506,0.76317056257561,"ok","r_tpj",36.9831221135911
107,"3","S2_D3",18.2729440663227,0.968172483724883,"ok","l_ifg",25.8175168485626
107,"3","S5_D5",19.3305876271665,0.96924801148946,"ok","l_tpj",15.200998862758
107,"3","S9_D8",27.0682748445744,0.96071167969119,"ok","r_ifg",27.3138848732192
107,"3","S12_D10",22.41265354102,0.657163188196128,"ok","r_tpj",40.1454931989871
107,"4","S2_D3",19.4351632919125,0.958500834210378,"ok","l_ifg",30.1979790447559
107,"4","S5_D5",19.2629854622371,0.96933070425839,"ok","l_tpj",15.8973511365271
107,"4","S8_D7",21.1132545810308,0.831856464179149,"ok","r_ifg",31.9784113554981
107,"4","S11_D9",22.086792739348,0.960201542739583,"ok","r_tpj",17.8689344051106
107,"5","S2_D3",21.4771142771846,0.975834057917658,"ok","l_ifg",29.7722841785632
107,"5","S5_D5",21.923594266299,0.766555088904168,"ok","l_tpj",18.781867117044
107,"5","S8_D6",19.6968264708475,0.668174408325567,"ok","r_ifg",36.1241691644616
107,"5","S11_D9",24.0170578834797,0.863858552632166,"ok","r_tpj",20.0737651586291
107,"6","S2_D3",20.4698319574716,0.958757397435937,"ok","l_ifg",30.3568576547752
107,"6","S5_D5",21.9102423649402,0.97588772611597,"ok","l_tpj",15.2956949742843
107,"6","S8_D7",19.7304143780701,0.884886255142768,"ok","r_ifg",32.9352163708221
107,"6","S11_D9",22.1519031660007,0.96700303591107,"ok","r_tpj",15.0663025963412
108,"1","S3_D1",19.07782919351,0.960372709712604,"ok","l_ifg",46.4410823289487
108,"1","S4_D5",21.3744629021206,0.951693842711018,"ok","l_tpj",30.260982710485
108,"1","S8_D8",30.2366418255082,0.878121604192787,"ok","r_ifg",21.6485030819735
108,"1","S8_D8",30.2366418255082,0.878121604192787,"ok","r_tpj",88.4527885342068
108,"2","S2_D2",33.4957016740172,0.774331425833092,"ok","l_ifg",25.1035590931062
108,"2","S5_D5",21.1967924939818,0.856614016042228,"ok","l_tpj",18.1833765424643
108,"2","S9_D8",25.9861842304818,0.963084838458879,"ok","r_ifg",19.6120797652039
108,"2","S9_D8",25.9861842304818,0.963084838458879,"ok","r_tpj",83.9508288096181
108,"3","S2_D3",21.2367631905705,0.924268329595183,"ok","l_ifg",31.201092408673
108,"3","S5_D4",21.880556420823,0.621172903012039,"ok","l_tpj",19.748154534165
108,"3","S8_D7",21.1780674803886,0.969988251910704,"ok","r_ifg",31.3698651226606
108,"3","S8_D7",21.1780674803886,0.969988251910704,"ok","r_tpj",100.857756567855
108,"4","S2_D2",30.3790679673276,0.88206170368313,"ok","l_ifg",26.0289810980917
108,"4","S4_D5",26.6935368747582,0.867805299038833,"ok","l_tpj",15.9246404766091
108,"4","S8_D7",23.0624401548939,0.964297455011304,"ok","r_ifg",25.9885295025857
108,"4","S8_D7",23.0624401548939,0.964297455011304,"ok","r_tpj",96.349095790293
108,"5","S2_D3",22.1762505871694,0.954982960070067,"ok","l_ifg",39.8842053508748
108,"5","S5_D5",21.1312903726003,0.901082051741607,"ok","l_tpj",17.2885591634867
108,"5","S8_D7",19.1267963001062,0.995580084517256,"ok","r_ifg",31.2134995449691
108,"5","S11_D10",21.3755870174906,0.991536061637154,"ok","r_tpj",23.6620334221955
108,"6","S2_D3",20.9667689255783,0.918929664147653,"ok","l_ifg",32.7924145570789
108,"6","S5_D5",23.0065296415578,0.732318934160114,"ok","l_tpj",15.4301153803629
108,"6","S7_D6",20.4350528181062,0.975614610456859,"ok","r_ifg",41.522453882337
108,"6","S7_D6",20.4350528181062,0.975614610456859,"ok","r_tpj",112.720909029045
109,"1","S2_D3",21.7499435286143,0.897875120483404,"ok","l_ifg",32.750754971917
109,"1","S5_D5",19.6800672995524,0.953317392888791,"ok","l_tpj",19.6712970370549
109,"1","S7_D7",17.0605094072813,0.854358826928928,"ok","r_ifg",35.7768868402242
109,"1","S12_D10",22.3925522955616,0.988033423449568,"ok","r_tpj",37.9596683966185
109,"2","S2_D2",31.5739526372465,0.98577034576653,"ok","l_ifg",26.9463248376586
109,"2","S5_D4",20.6729889221878,0.938382487956585,"ok","l_tpj",19.0637489883839
109,"2","S7_D7",19.2093706247088,0.87598782606505,"ok","r_ifg",43.3726345659371
109,"2","S11_D9",22.1128139380705,0.916189610797283,"ok","r_tpj",19.7019188891425
109,"3","S2_D2",30.5231486034698,0.974672336372438,"ok","l_ifg",23.310307960051
109,"3","S5_D5",20.8755357995239,0.92351307722043,"ok","l_tpj",18.6053849635147
109,"3","S8_D8",32.8011517330773,0.98450278191453,"ok","r_ifg",22.7141841417887
109,"3","S11_D10",19.8563764046076,0.839833111845917,"ok","r_tpj",26.7499140331701
109,"4","S2_D3",20.6875383689861,0.847254663796628,"ok","l_ifg",31.1980997380504
109,"4","S5_D5",22.2627504944946,0.935836465852208,"ok","l_tpj",18.1444677762451
109,"4","S8_D6",22.4764020652528,0.95097699840922,"ok","r_ifg",31.6178494323218
109,"4","S11_D9",22.2920871491557,0.604221176769245,"ok","r_tpj",18.6994878107983
109,"5","S2_D3",21.1011915802564,0.957470137628183,"ok","l_ifg",31.6751917839756
109,"5","S5_D5",22.3634406367121,0.919483704278596,"ok","l_tpj",15.9916624102726
109,"5","S8_D6",19.8505222919136,0.857647102580695,"ok","r_ifg",33.1465588476226
109,"5","S11_D9",23.23212636885,0.941130829044656,"ok","r_tpj",18.2949152123433
109,"6","S2_D2",34.6928012835727,0.975801104395825,"ok","l_ifg",23.3660662399696
109,"6","S5_D5",20.4749625915667,0.962703953762667,"ok","l_tpj",13.6135059831193
109,"6","S8_D6",18.3808876742768,0.936690024413636,"ok","r_ifg",32.89624560436
109,"6","S11_D9",23.0450725828005,0.923328169379697,"ok","r_tpj",16.4865150185253
110,"1","S2_D3",20.2022993822752,0.962190793676265,"ok","l_ifg",35.8414739151851
110,"1","S5_D5",23.5850069162449,0.981350818124609,"ok","l_tpj",17.1042406763813
110,"1","S8_D6",18.7362311194545,0.956261183990835,"ok","r_ifg",36.6300845313727
110,"1","S11_D9",21.5566862575328,0.983942891685831,"ok","r_tpj",19.6246338116028
110,"2","S2_D1",18.3576195208468,0.906815273165997,"ok","l_ifg",37.3665505815498
110,"2","S5_D5",23.0103877935042,0.860108772015375,"ok","l_tpj",21.2975622657076
110,"2","S7_D7",22.3687162153232,0.757091760949151,"ok","r_ifg",40.7201439118467
110,"2","S10_D10",22.6073088379304,0.977010288069407,"ok","r_tpj",20.7207355526785
110,"3","S2_D1",17.4619824316714,0.718826327271748,"ok","l_ifg",35.0538977451796
110,"3","S4_D4",22.8176470312043,0.973049061949095,"ok","l_tpj",17.9198901394454
110,"3","S8_D6",19.7827340370043,0.754253102649576,"ok","r_ifg",34.6314116488916
110,"3","S11_D9",22.3918395479632,0.983827849938247,"ok","r_tpj",21.0266422983799
110,"4","S2_D2",34.2698432835333,0.98745331213136,"ok","l_ifg",25.2586797157696
110,"4","S5_D4",18.4249293095261,0.969238907905883,"ok","l_tpj",18.1338018910319
110,"4","S8_D7",21.3145110262338,0.917600260645929,"ok","r_ifg",27.5154202680029
110,"4","S8_D7",21.3145110262338,0.917600260645929,"ok","r_tpj",86.1514662710205
110,"5","S2_D2",30.8026015934532,0.947845288314686,"ok","l_ifg",28.4770173992654
110,"5","S5_D4",21.0397250870641,0.963889743649205,"ok","l_tpj",15.7643331903921
110,"5","S9_D8",26.7173902216025,0.984990252025741,"ok","r_ifg",25.6216429845021
110,"5","S10_D10",20.9325162636697,0.967371517538497,"ok","r_tpj",16.879788268913
110,"6","S2_D2",30.6802686691787,0.940535341189419,"ok","l_ifg",19.5387076993879
110,"6","S5_D5",20.7851890287442,0.959666208448208,"ok","l_tpj",18.2372819932052
110,"6","S8_D6",19.2633067356815,0.772146715402557,"ok","r_ifg",34.3493904516276
110,"6","S11_D10",19.5960001432719,0.947062548447029,"ok","r_tpj",23.8524471007462
111,"1","S2_D2",29.3751867277146,0.957534938155331,"ok","l_ifg",25.6733244245435
111,"1","S5_D5",20.5077181469505,0.940742861721182,"ok","l_tpj",21.9040541221921
111,"1","S8_D8",29.3994700859104,0.958850716349665,"ok","r_ifg",24.1457295585398
111,"1","S11_D9",19.999590418461,0.951257719212724,"ok","r_tpj",21.0878991123418
111,"2","S2_D3",21.1451582616727,0.873063594328283,"ok","l_ifg",33.147820640047
111,"2","S4_D5",20.7067994797999,0.980006526298211,"ok","l_tpj",24.4437858133432
111,"2","S8_D7",21.2325279189875,0.842349743659153,"ok","r_ifg",26.9827852512083
111,"2","S11_D9",21.3918887499921,0.966793732321106,"ok","r_tpj",20.2771713841396
111,"3","S2_D2",27.5227403595424,0.973835026347058,"ok","l_ifg",20.1907331286246
111,"3","S5_D5",23.4647787807453,0.970071954907013,"ok","l_tpj",15.0776726201681
111,"3","S8_D6",17.4141282405563,0.883699763835052,"ok","r_ifg",31.4492577623393
111,"3","S7_D7",17.9328299060296,0.919023273565451,"ok","r_tpj",95.4827189404355
111,"4","S2_D2",33.970133994177,0.966181627524733,"ok","l_ifg",21.0770388461043
111,"4","S5_D5",24.6204502456472,0.955502667992943,"ok","l_tpj",15.1975517245266
111,"4","S7_D7",19.7533726243128,0.986239213490209,"ok","r_ifg",35.2314297662617
111,"4","S11_D9",24.9488371461489,0.947138754427661,"ok","r_tpj",19.7479861349802
111,"5","S2_D3",20.2431261388349,0.969207717757772,"ok","l_ifg",25.023356967048
111,"5","S5_D5",22.060388868393,0.959706428090591,"ok","l_tpj",14.12877005077
111,"5","S8_D7",22.8053493321874,0.95109997607477,"ok","r_ifg",27.5752809609438
111,"5","S11_D9",22.0682929712276,0.959085160312533,"ok","r_tpj",21.3975916258332
111,"6","S2_D3",20.7291909201666,0.961889483051139,"ok","l_ifg",28.968322857274
111,"6","S5_D5",23.6779075127946,0.968691284443896,"ok","l_tpj",13.895322875891
111,"6","S8_D6",19.7598182351866,0.748779929986476,"ok","r_ifg",30.2258630980013
111,"6","S12_D10",23.3312425587986,0.963732138924271,"ok","r_tpj",39.7742145205013
112,"1","S2_D2",30.5271140112845,0.990561058322791,"ok","l_ifg",26.5579405094647
112,"1","S5_D4",19.5138489303352,0.966455020734582,"ok","l_tpj",15.1203886900575
112,"1","S8_D6",19.4334858405613,0.99136720378494,"ok","r_ifg",26.9292061460405
112,"1","S8_D6",19.4334858405613,0.99136720378494,"ok","r_tpj",95.0261693161418
112,"2","S2_D3",20.5283252767112,0.753924697020261,"ok","l_ifg",34.5838975689865
112,"2","S4_D5",23.7725311079617,0.985245559703013,"ok","l_tpj",27.8749658168261
112,"2","S8_D6",20.2492886556903,0.975543633405206,"ok","r_ifg",23.6805083606508
112,"2","S7_D7",20.3585941181436,0.98357409343955,"ok","r_tpj",86.2617232110567
112,"3","S2_D3",30.214006777911,0.991624199801139,"ok","l_ifg",21.0343177493769
112,"3","S6_D4",21.3612345774819,0.95896880497491,"ok","l_tpj",22.9485726377997
112,"3","S8_D6",18.7501242999845,0.95860447868581,"ok","r_ifg",25.1674201801508
112,"3","S8_D6",18.7501242999845,0.95860447868581,"ok","r_tpj",95.0467281906956
112,"4","S2_D2",29.5499598097182,0.993721783320769,"ok","l_ifg",25.3455672770935
112,"4","S5_D4",18.6477571885009,0.960839284077482,"ok","l_tpj",20.1401587539417
112,"4","S8_D7",19.2057804362352,0.982771497881995,"ok","r_ifg",26.3959200536921
112,"4","S8_D7",19.2057804362352,0.982771497881995,"ok","r_tpj",84.8679051516004
112,"5","S2_D3",20.0533525012629,0.986558852067459,"ok","l_ifg",34.2526330225111
112,"5","S5_D4",19.9154396505715,0.964070658002766,"ok","l_tpj",14.1778172895362
112,"5","S8_D6",19.7894982122593,0.92223953097276,"ok","r_ifg",25.9554015268607
112,"5","S8_D6",19.7894982122593,0.92223953097276,"ok","r_tpj",92.175602433496
112,"6","S2_D2",30.7670768919004,0.98922174874504,"ok","l_ifg",21.2499559979683
112,"6","S6_D4",21.3679383496619,0.974287304294194,"ok","l_tpj",21.1435290665539
112,"6","S7_D6",20.5877925128805,0.979835893071068,"ok","r_ifg",28.8811821630242
112,"6","S7_D7",18.5870172040522,0.977836658865351,"ok","r_tpj",77.2299030644593
113,"1","S2_D2",32.0610700202552,0.877935205903106,"ok","l_ifg",20.4935671113746
113,"1","S5_D4",18.9783159838865,0.909612238909165,"ok","l_tpj",18.9730929691898
113,"1","S9_D8",28.2936056335676,0.990564381971099,"ok","r_ifg",27.2960831078675
113,"1","S11_D10",19.6595985319567,0.978686164205212,"ok","r_tpj",20.272696503977
113,"2","S2_D3",20.5504103116076,0.949432844887819,"ok","l_ifg",33.0669103790393
113,"2","S5_D5",22.0045909309383,0.976122209397044,"ok","l_tpj",19.8587432570795
113,"2","S8_D7",20.3139493843756,0.891019986024996,"ok","r_ifg",29.4955397598701
113,"2","S11_D9",22.6327206408257,0.983859815810818,"ok","r_tpj",17.0419050962517
113,"3","S2_D1",18.3714044591134,0.941106649092446,"ok","l_ifg",26.9847939827382
113,"3","S4_D4",23.6643025557334,0.988691529195485,"ok","l_tpj",17.9243610925028
113,"3","S9_D8",30.9022639090966,0.93540000505904,"ok","r_ifg",21.9543148895282
113,"3","S12_D10",21.6196778381611,0.97241408936962,"ok","r_tpj",24.3850007052407
113,"4","S2_D2",32.6162564501635,0.980483429776955,"ok","l_ifg",26.1648620033569
113,"4","S5_D5",22.5812472893606,0.976130911482694,"ok","l_tpj",18.2273573049588
113,"4","S8_D8",33.3638228521714,0.946078953710669,"ok","r_ifg",20.9925782804858
113,"4","S9_D8",28.7768807836092,0.974904856857195,"ok","r_tpj",79.5213917450183
113,"5","S2_D3",19.0803553341606,0.94502006834325,"ok","l_ifg",27.36835049437
113,"5","S5_D5",23.3637146144386,0.978940142080778,"ok","l_tpj",18.3488020108983
113,"5","S8_D6",18.1889127095402,0.951734005919209,"ok","r_ifg",28.4038670615835
113,"5","S11_D9",20.7090690489137,0.984175610213273,"ok","r_tpj",18.7990827037881
113,"6","S2_D2",32.945198539361,0.93260562111716,"ok","l_ifg",22.0645741855814
113,"6","S5_D4",18.9617482484888,0.911764871976313,"ok","l_tpj",19.3461376050551
113,"6","S9_D8",30.3335290758972,0.988301467700682,"ok","r_ifg",23.4258185147082
